,AvailabilityZone,InstanceType,MaximumNetworkInterfaces,SpotPrice,PricePerInterface,Timestamp
554,us-east-1b,m7gd.12xlarge,8,1.1644,0.149925,2024-01-26 16:17:59+00:00
555,us-east-1b,inf2.xlarge,4,0.5001,0.128775,2024-01-26 16:17:59+00:00
556,us-east-1b,c6in.metal,14,3.1544,0.22995714285714283,2024-01-26 16:17:58+00:00
557,us-east-1f,c6in.metal,14,3.0386,0.2216857142857143,2024-01-26 16:17:58+00:00
558,us-east-1d,c6in.metal,14,3.1512,0.22972857142857142,2024-01-26 16:17:58+00:00
559,us-east-1c,r6id.metal,15,6.4942,0.43761333333333335,2024-01-26 16:17:57+00:00
560,us-east-1d,c7a.48xlarge,15,3.6968,0.25112,2024-01-26 16:17:57+00:00
561,us-east-1b,t4g.xlarge,4,0.0591,0.018525,2024-01-26 16:17:56+00:00
562,us-east-1d,r5d.metal,15,2.7332,0.18688,2024-01-26 16:17:55+00:00
563,us-east-1a,r7a.32xlarge,15,3.8301,0.26000666666666666,2024-01-26 16:17:55+00:00
564,us-east-1a,g5g.metal,15,1.1964,0.08442666666666666,2024-01-26 16:17:55+00:00
565,us-east-1a,h1.16xlarge,15,1.5936,0.11090666666666667,2024-01-26 16:17:54+00:00
566,us-east-1f,r7gd.8xlarge,8,1.2101,0.15563749999999998,2024-01-26 16:17:54+00:00
567,us-east-1c,m5a.8xlarge,8,0.6763,0.0889125,2024-01-26 16:17:54+00:00
568,us-east-1b,c6i.32xlarge,15,2.3855,0.16369999999999998,2024-01-26 16:17:54+00:00
569,us-east-1a,m6in.16xlarge,15,2.6832,0.18354666666666664,2024-01-26 16:17:53+00:00
570,us-east-1b,m6gd.16xlarge,15,1.3933,0.09755333333333334,2024-01-26 16:17:53+00:00
571,us-east-1a,x2iezn.12xlarge,15,4.0889,0.27726,2024-01-26 16:17:53+00:00
572,us-east-1c,r5.metal,15,3.3838,0.2302533333333333,2024-01-26 16:17:52+00:00
573,us-east-1c,m6a.metal,15,3.5241,0.23960666666666663,2024-01-26 16:17:52+00:00
574,us-east-1f,r4.16xlarge,15,1.6395,0.11396666666666667,2024-01-26 16:17:52+00:00
575,us-east-1b,c5a.16xlarge,15,1.2109,0.08539333333333335,2024-01-26 16:17:51+00:00
576,us-east-1a,c5ad.8xlarge,8,0.6676,0.087825,2024-01-26 16:17:50+00:00
577,us-east-1a,m4.10xlarge,8,0.9263,0.1201625,2024-01-26 16:17:50+00:00
578,us-east-1d,c6id.8xlarge,8,0.6831,0.08976250000000001,2024-01-26 16:17:50+00:00
579,us-east-1a,r6g.metal,15,1.4261,0.09974,2024-01-26 16:17:50+00:00
580,us-east-1f,m7i.large,3,0.0445,0.018166666666666668,2024-01-26 16:17:49+00:00
581,us-east-1a,r5a.xlarge,4,0.1153,0.032575,2024-01-26 16:17:49+00:00
582,us-east-1d,m7i.xlarge,4,0.094,0.02725,2024-01-26 16:17:48+00:00
583,us-east-1d,g5g.2xlarge,4,0.2736,0.07215,2024-01-26 16:17:48+00:00
584,us-east-1e,r4.8xlarge,8,0.8753,0.1137875,2024-01-26 16:17:48+00:00
585,us-east-1b,c6in.xlarge,4,0.1078,0.0307,2024-01-26 16:17:48+00:00
586,us-east-1d,i3en.metal,15,3.9202,0.2660133333333333,2024-01-26 16:17:47+00:00
587,us-east-1e,f1.4xlarge,8,1.478,0.189125,2024-01-26 16:17:47+00:00
588,us-east-1d,c7gd.16xlarge,15,1.1311,0.08007333333333334,2024-01-26 16:17:46+00:00
589,us-east-1d,r7gd.16xlarge,15,1.9845,0.13696666666666665,2024-01-26 16:17:45+00:00
590,us-east-1d,m6id.16xlarge,15,1.6503,0.11468666666666667,2024-01-26 16:17:44+00:00
591,us-east-1a,m7g.16xlarge,15,1.2427,0.08751333333333333,2024-01-26 16:17:44+00:00
592,us-east-1c,c7g.12xlarge,8,0.9559,0.1238625,2024-01-26 16:17:44+00:00
593,us-east-1f,x2gd.4xlarge,8,0.5592,0.07427500000000001,2024-01-26 16:17:44+00:00
594,us-east-1b,r6idn.32xlarge,14,6.7244,0.4849571428571429,2024-01-26 16:17:42+00:00
595,us-east-1d,x2gd.2xlarge,4,0.3946,0.1024,2024-01-26 16:17:42+00:00
596,us-east-1c,x2gd.2xlarge,4,0.3911,0.101525,2024-01-26 16:17:42+00:00
597,us-east-1f,p3.16xlarge,8,8.8844,1.114925,2024-01-26 16:17:39+00:00
598,us-east-1a,m6idn.2xlarge,4,0.3247,0.084925,2024-01-26 16:17:38+00:00
599,us-east-1f,r6in.16xlarge,15,3.4021,0.2314733333333333,2024-01-26 16:17:37+00:00
600,us-east-1b,c6in.4xlarge,8,0.4007,0.0544625,2024-01-26 16:17:37+00:00
601,us-east-1c,c6in.4xlarge,8,0.6364,0.083925,2024-01-26 16:17:37+00:00
602,us-east-1a,r6gd.12xlarge,8,1.1617,0.14958749999999998,2024-01-26 16:17:36+00:00
603,us-east-1d,r6gd.12xlarge,8,1.0899,0.1406125,2024-01-26 16:17:36+00:00
604,us-east-1f,t2.medium,3,0.0193,0.009766666666666667,2024-01-26 16:17:34+00:00
605,us-east-1e,i2.xlarge,4,0.3294,0.08610000000000001,2024-01-26 16:17:33+00:00
606,us-east-1d,i3.8xlarge,8,1.1548,0.148725,2024-01-26 16:17:33+00:00
607,us-east-1d,c6a.16xlarge,15,1.1576,0.08184,2024-01-26 16:17:32+00:00
608,us-east-1e,r4.large,3,0.0621,0.024033333333333334,2024-01-26 16:17:32+00:00
609,us-east-1a,c6gd.large,3,0.0376,0.015866666666666668,2024-01-26 16:17:31+00:00
610,us-east-1b,c3.4xlarge,8,0.4351,0.058762499999999995,2024-01-26 16:17:30+00:00
611,us-east-1f,z1d.12xlarge,15,1.701,0.11806666666666668,2024-01-26 16:17:30+00:00
612,us-east-1b,m4.xlarge,4,0.1091,0.031025,2024-01-26 16:17:30+00:00
613,us-east-1a,r5b.12xlarge,8,2.2777,0.2890875,2024-01-26 16:17:30+00:00
614,us-east-1b,m4.2xlarge,4,0.2293,0.061075000000000004,2024-01-26 16:17:30+00:00
615,us-east-1c,m4.2xlarge,4,0.2439,0.064725,2024-01-26 16:17:30+00:00
616,us-east-1d,g3.8xlarge,8,0.966,0.125125,2024-01-26 16:17:30+00:00
617,us-east-1a,c5.9xlarge,8,0.6397,0.08433750000000001,2024-01-26 16:17:30+00:00
618,us-east-1c,m6gd.xlarge,4,0.1377,0.038175,2024-01-26 16:17:30+00:00
619,us-east-1d,r4.2xlarge,4,0.3061,0.080275,2024-01-26 16:17:30+00:00
620,us-east-1f,m6gd.2xlarge,4,0.1491,0.041025000000000006,2024-01-26 16:17:29+00:00
621,us-east-1a,c5a.large,3,0.0398,0.0166,2024-01-26 16:17:29+00:00
622,us-east-1f,r7i.12xlarge,8,1.6564,0.211425,2024-01-26 16:17:29+00:00
623,us-east-1b,c6a.4xlarge,8,0.3088,0.042975,2024-01-26 16:17:29+00:00
624,us-east-1d,t4g.2xlarge,4,0.1475,0.040624999999999994,2024-01-26 16:17:29+00:00
625,us-east-1b,i3.16xlarge,15,1.9092,0.13194666666666668,2024-01-26 16:17:29+00:00
626,us-east-1c,i3.16xlarge,15,2.2671,0.15580666666666668,2024-01-26 16:17:29+00:00
627,us-east-1a,c5.2xlarge,4,0.1675,0.045625,2024-01-26 16:17:29+00:00
628,us-east-1d,m7g.2xlarge,4,0.1385,0.038375000000000006,2024-01-26 16:17:28+00:00
629,us-east-1f,m5d.large,3,0.05,0.02,2024-01-26 16:17:28+00:00
630,us-east-1b,i4g.2xlarge,4,0.2625,0.069375,2024-01-26 16:17:27+00:00
631,us-east-1a,c7g.large,3,0.0356,0.0152,2024-01-26 16:17:26+00:00
632,us-east-1d,m6a.16xlarge,15,1.47,0.10266666666666667,2024-01-26 16:17:25+00:00
633,us-east-1a,c4.large,3,0.0677,0.025899999999999996,2024-01-26 16:17:23+00:00
634,us-east-1b,c7g.16xlarge,15,1.0526,0.07484,2024-01-26 16:17:23+00:00
635,us-east-1d,x1e.32xlarge,8,10.4706,1.3132,2024-01-26 16:17:22+00:00
636,us-east-1c,x2idn.16xlarge,15,2.5058,0.17171999999999998,2024-01-26 16:17:20+00:00
637,us-east-1b,c6in.large,3,0.0493,0.019766666666666665,2024-01-26 16:17:16+00:00
638,us-east-1c,d2.8xlarge,8,2.2177,0.2815875,2024-01-26 16:17:15+00:00
639,us-east-1e,t2.2xlarge,3,0.1559,0.05530000000000001,2024-01-26 16:17:15+00:00
640,us-east-1d,a1.2xlarge,4,0.0935,0.027125,2024-01-26 16:17:14+00:00
641,us-east-1c,i4i.4xlarge,8,0.7202,0.0944,2024-01-26 16:17:14+00:00
642,us-east-1a,c6i.8xlarge,8,0.5831,0.0772625,2024-01-26 16:17:13+00:00
643,us-east-1b,r5.large,3,0.0541,0.02136666666666667,2024-01-26 16:17:13+00:00
644,us-east-1d,c5a.8xlarge,8,0.5471,0.07276250000000001,2024-01-26 16:17:13+00:00
645,us-east-1c,m5a.large,3,0.0432,0.017733333333333334,2024-01-26 16:17:13+00:00
646,us-east-1f,c7g.2xlarge,4,0.1181,0.033275,2024-01-26 16:17:13+00:00
647,us-east-1b,m5a.4xlarge,8,0.3409,0.0469875,2024-01-26 16:17:12+00:00
648,us-east-1a,m5a.4xlarge,8,0.3522,0.0484,2024-01-26 16:17:12+00:00
649,us-east-1a,c5.4xlarge,8,0.3081,0.042887499999999995,2024-01-26 16:17:12+00:00
650,us-east-1b,c6gd.4xlarge,8,0.2952,0.041275000000000006,2024-01-26 16:17:12+00:00
651,us-east-1f,m7g.4xlarge,8,0.2933,0.041037500000000005,2024-01-26 16:17:12+00:00
652,us-east-1f,z1d.metal,15,1.8608,0.12872,2024-01-26 16:17:12+00:00
653,us-east-1a,i4i.large,3,0.0701,0.026699999999999998,2024-01-26 16:17:11+00:00
654,us-east-1a,c5a.xlarge,4,0.0888,0.02595,2024-01-26 16:17:11+00:00
655,us-east-1f,m6g.xlarge,4,0.0803,0.023825,2024-01-26 16:17:11+00:00
656,us-east-1a,m6gd.8xlarge,8,0.6899,0.0906125,2024-01-26 16:17:11+00:00
657,us-east-1a,r5a.16xlarge,15,1.6707,0.11604666666666667,2024-01-26 16:17:11+00:00
658,us-east-1b,c6g.large,3,0.0326,0.014199999999999999,2024-01-26 16:17:11+00:00
659,us-east-1a,r5a.8xlarge,8,0.7691,0.1005125,2024-01-26 16:17:11+00:00
660,us-east-1c,r5a.8xlarge,8,0.8131,0.10601250000000001,2024-01-26 16:17:11+00:00
661,us-east-1b,m5n.4xlarge,8,0.5956,0.078825,2024-01-26 16:17:10+00:00
662,us-east-1a,m5n.4xlarge,8,0.5947,0.0787125,2024-01-26 16:17:10+00:00
663,us-east-1f,m5d.4xlarge,8,0.4753,0.0637875,2024-01-26 16:17:09+00:00
664,us-east-1f,i4i.8xlarge,8,1.119,0.14425,2024-01-26 16:17:08+00:00
665,us-east-1d,c5a.4xlarge,8,0.2985,0.0416875,2024-01-26 16:17:08+00:00
666,us-east-1c,m7i.metal-24xl,15,2.1234,0.14622666666666667,2024-01-26 16:03:32+00:00
667,us-east-1b,d2.4xlarge,8,1.0409,0.13448749999999998,2024-01-26 16:03:28+00:00
668,us-east-1c,r6i.32xlarge,15,3.134,0.21359999999999998,2024-01-26 16:03:26+00:00
669,us-east-1a,r7i.24xlarge,15,3.1028,0.21151999999999999,2024-01-26 16:03:25+00:00
670,us-east-1c,vt1.3xlarge,4,0.2994,0.0786,2024-01-26 16:03:24+00:00
671,us-east-1c,m6in.24xlarge,15,2.6745,0.18296666666666667,2024-01-26 16:03:22+00:00
672,us-east-1b,c5d.metal,15,1.8676,0.12917333333333333,2024-01-26 16:03:17+00:00
673,us-east-1a,m7a.16xlarge,15,1.3903,0.09735333333333335,2024-01-26 16:03:17+00:00
674,us-east-1b,z1d.3xlarge,8,0.4841,0.0648875,2024-01-26 16:03:15+00:00
675,us-east-1a,z1d.3xlarge,8,0.4816,0.064575,2024-01-26 16:03:15+00:00
676,us-east-1c,r5b.12xlarge,8,2.1556,0.27382500000000004,2024-01-26 16:03:10+00:00
677,us-east-1a,x2iedn.2xlarge,4,0.7595,0.193625,2024-01-26 16:03:10+00:00
678,us-east-1f,x1.32xlarge,8,4.6701,0.5881375,2024-01-26 16:03:10+00:00
679,us-east-1a,d3en.12xlarge,3,2.5764,0.8621333333333333,2024-01-26 16:03:09+00:00
680,us-east-1a,c6id.24xlarge,15,2.2589,0.15526,2024-01-26 16:03:07+00:00
681,us-east-1d,c6id.24xlarge,15,2.0498,0.14131999999999997,2024-01-26 16:03:07+00:00
682,us-east-1c,m6idn.2xlarge,4,0.2634,0.06960000000000001,2024-01-26 16:03:06+00:00
683,us-east-1d,g5.16xlarge,8,1.7618,0.2246,2024-01-26 16:03:06+00:00
684,us-east-1a,m7i.2xlarge,4,0.2356,0.06265,2024-01-26 16:03:05+00:00
685,us-east-1a,i4g.large,3,0.0632,0.0244,2024-01-26 16:03:05+00:00
686,us-east-1a,r7a.8xlarge,8,1.3133,0.16853749999999998,2024-01-26 16:03:05+00:00
687,us-east-1f,m6in.large,3,0.0569,0.0223,2024-01-26 16:03:05+00:00
688,us-east-1f,c6in.8xlarge,8,0.9202,0.1194,2024-01-26 16:03:03+00:00
689,us-east-1a,m1.medium,2,0.0327,0.01885,2024-01-26 16:03:03+00:00
690,us-east-1b,i2.8xlarge,8,2.4978,0.3166,2024-01-26 16:03:03+00:00
691,us-east-1e,i2.8xlarge,8,2.7673,0.35028750000000003,2024-01-26 16:03:03+00:00
692,us-east-1c,i2.8xlarge,8,2.6208,0.331975,2024-01-26 16:03:03+00:00
693,us-east-1b,p2.xlarge,4,0.4171,0.10802500000000001,2024-01-26 16:03:02+00:00
694,us-east-1d,p2.xlarge,4,0.4357,0.112675,2024-01-26 16:03:02+00:00
695,us-east-1c,r6in.metal,14,3.997,0.29014285714285715,2024-01-26 16:03:01+00:00
696,us-east-1d,im4gn.16xlarge,15,2.1642,0.14894666666666667,2024-01-26 16:03:01+00:00
697,us-east-1c,g5.4xlarge,8,0.6879,0.0903625,2024-01-26 16:03:00+00:00
698,us-east-1f,m7gd.12xlarge,8,1.0983,0.1416625,2024-01-26 16:02:59+00:00
699,us-east-1c,m7gd.2xlarge,4,0.2136,0.057150000000000006,2024-01-26 16:02:58+00:00
700,us-east-1d,r6id.metal,15,4.4953,0.30435333333333336,2024-01-26 16:02:57+00:00
701,us-east-1b,g4dn.8xlarge,4,0.8721,0.221775,2024-01-26 16:02:57+00:00
702,us-east-1f,r6idn.8xlarge,8,1.6432,0.209775,2024-01-26 16:02:56+00:00
703,us-east-1d,g4ad.16xlarge,8,1.5373,0.1965375,2024-01-26 16:02:56+00:00
704,us-east-1b,c3.2xlarge,4,0.2609,0.06897500000000001,2024-01-26 16:02:56+00:00
705,us-east-1a,m7a.32xlarge,15,3.0625,0.20883333333333332,2024-01-26 16:02:56+00:00
706,us-east-1d,r7a.32xlarge,15,4.1885,0.28390000000000004,2024-01-26 16:02:55+00:00
707,us-east-1a,c7gd.4xlarge,8,0.3041,0.042387499999999995,2024-01-26 16:02:55+00:00
708,us-east-1d,r6idn.12xlarge,8,2.6304,0.333175,2024-01-26 16:02:54+00:00
709,us-east-1c,r5n.large,3,0.0852,0.03173333333333333,2024-01-26 16:02:54+00:00
710,us-east-1f,r7iz.32xlarge,15,4.3334,0.29356000000000004,2024-01-26 16:02:54+00:00
711,us-east-1c,r6in.32xlarge,14,4.7053,0.3407357142857143,2024-01-26 16:02:54+00:00
712,us-east-1d,r7a.2xlarge,4,0.3172,0.08305,2024-01-26 16:02:52+00:00
713,us-east-1a,x2iedn.8xlarge,8,2.9226,0.36970000000000003,2024-01-26 16:02:52+00:00
714,us-east-1d,x2iedn.8xlarge,8,2.4453,0.3100375,2024-01-26 16:02:52+00:00
715,us-east-1d,m5dn.metal,15,2.3835,0.16356666666666667,2024-01-26 16:02:52+00:00
716,us-east-1f,r6idn.large,3,0.0742,0.028066666666666667,2024-01-26 16:02:51+00:00
717,us-east-1f,x2gd.large,3,0.068,0.026,2024-01-26 16:02:51+00:00
718,us-east-1f,m6idn.xlarge,4,0.1239,0.034725,2024-01-26 16:02:51+00:00
719,us-east-1f,m6idn.32xlarge,14,4.0247,0.2921214285714286,2024-01-26 16:02:50+00:00
720,us-east-1c,c6gn.xlarge,4,0.0765,0.022875,2024-01-26 16:02:50+00:00
721,us-east-1d,x1e.2xlarge,4,0.6532,0.16705,2024-01-26 16:02:49+00:00
722,us-east-1f,r6g.metal,15,1.545,0.10766666666666666,2024-01-26 16:02:49+00:00
723,us-east-1f,i3en.large,3,0.0867,0.03223333333333333,2024-01-26 16:02:49+00:00
724,us-east-1f,c7i.4xlarge,8,0.3545,0.048687499999999995,2024-01-26 16:02:49+00:00
725,us-east-1a,im4gn.xlarge,4,0.1316,0.03665,2024-01-26 16:02:48+00:00
726,us-east-1d,r7g.xlarge,4,0.1018,0.0292,2024-01-26 16:02:47+00:00
727,us-east-1a,x2iezn.metal,15,4.01,0.272,2024-01-26 16:02:46+00:00
728,us-east-1a,z1d.12xlarge,15,2.5755,0.17636666666666664,2024-01-26 16:02:45+00:00
729,us-east-1d,z1d.12xlarge,15,2.6007,0.17804666666666663,2024-01-26 16:02:45+00:00
730,us-east-1c,m6g.metal,15,1.2237,0.08624666666666667,2024-01-26 16:02:45+00:00
731,us-east-1c,r5ad.large,3,0.1038,0.03793333333333333,2024-01-26 16:02:44+00:00
732,us-east-1d,x1e.16xlarge,8,4.7287,0.5954625,2024-01-26 16:02:44+00:00
733,us-east-1f,m7g.16xlarge,15,1.1374,0.08049333333333333,2024-01-26 16:02:44+00:00
734,us-east-1f,g4dn.12xlarge,8,1.8756,0.23882499999999998,2024-01-26 16:02:43+00:00
735,us-east-1a,r5dn.12xlarge,8,2.5941,0.3286375,2024-01-26 16:02:42+00:00
736,us-east-1d,is4gen.8xlarge,8,1.7835,0.2273125,2024-01-26 16:02:42+00:00
737,us-east-1d,r5dn.4xlarge,8,0.7446,0.09745000000000001,2024-01-26 16:02:42+00:00
738,us-east-1a,r7a.xlarge,4,0.1454,0.0401,2024-01-26 16:02:42+00:00
739,us-east-1c,c5.metal,15,1.7081,0.11854,2024-01-26 16:02:42+00:00
740,us-east-1b,r6i.4xlarge,8,0.4585,0.061687500000000006,2024-01-26 16:02:42+00:00
741,us-east-1b,c6id.4xlarge,8,0.4156,0.056325,2024-01-26 16:02:42+00:00
742,us-east-1d,m5dn.xlarge,4,0.1541,0.04227499999999999,2024-01-26 16:02:42+00:00
743,us-east-1a,m5a.8xlarge,8,0.734,0.096125,2024-01-26 16:02:42+00:00
744,us-east-1c,r5ad.4xlarge,8,0.6093,0.0805375,2024-01-26 16:02:42+00:00
745,us-east-1d,c6i.8xlarge,8,0.6113,0.0807875,2024-01-26 16:02:41+00:00
746,us-east-1a,m6in.2xlarge,4,0.3312,0.08655,2024-01-26 16:02:41+00:00
747,us-east-1a,m7i.24xlarge,15,2.3987,0.16457999999999998,2024-01-26 16:02:40+00:00
748,us-east-1b,m7i-flex.4xlarge,8,0.4199,0.056862499999999996,2024-01-26 16:02:40+00:00
749,us-east-1d,c4.2xlarge,4,0.1928,0.051949999999999996,2024-01-26 16:02:39+00:00
750,us-east-1d,r7g.8xlarge,8,0.8282,0.10790000000000001,2024-01-26 16:02:39+00:00
751,us-east-1c,t4g.2xlarge,4,0.1587,0.043425000000000005,2024-01-26 16:02:39+00:00
752,us-east-1c,c6gd.2xlarge,4,0.1615,0.044125,2024-01-26 16:02:38+00:00
753,us-east-1c,m5zn.metal,15,1.8473,0.12782,2024-01-26 16:02:38+00:00
754,us-east-1a,r6g.2xlarge,4,0.181,0.049,2024-01-26 16:02:38+00:00
755,us-east-1d,c7g.12xlarge,8,0.7562,0.0989,2024-01-26 16:02:38+00:00
756,us-east-1d,r3.2xlarge,4,0.3605,0.093875,2024-01-26 16:02:38+00:00
757,us-east-1d,a1.4xlarge,8,0.2369,0.033987500000000004,2024-01-26 16:02:37+00:00
758,us-east-1b,c6in.2xlarge,4,0.2473,0.065575,2024-01-26 16:02:37+00:00
759,us-east-1b,r5dn.24xlarge,15,3.6827,0.25018,2024-01-26 16:02:37+00:00
760,us-east-1f,m5d.12xlarge,8,1.1161,0.1438875,2024-01-26 16:02:36+00:00
761,us-east-1a,m5d.12xlarge,8,1.1767,0.1514625,2024-01-26 16:02:36+00:00
762,us-east-1b,r5dn.4xlarge,8,0.773,0.101,2024-01-26 16:02:36+00:00
763,us-east-1d,r5dn.xlarge,4,0.1547,0.042425000000000004,2024-01-26 16:02:36+00:00
764,us-east-1d,x2iedn.metal,15,9.4777,0.6365133333333334,2024-01-26 16:02:36+00:00
765,us-east-1f,t3.medium,3,0.0189,0.009633333333333334,2024-01-26 16:02:35+00:00
766,us-east-1a,m5dn.large,3,0.0715,0.027166666666666662,2024-01-26 16:02:35+00:00
767,us-east-1d,r7i.large,3,0.0634,0.024466666666666664,2024-01-26 16:02:35+00:00
768,us-east-1c,m6i.8xlarge,8,0.8794,0.1143,2024-01-26 16:02:35+00:00
769,us-east-1f,c6gd.medium,2,0.0207,0.01285,2024-01-26 16:02:35+00:00
770,us-east-1c,i3en.6xlarge,8,1.1687,0.1504625,2024-01-26 16:02:35+00:00
771,us-east-1a,c5a.12xlarge,8,0.9536,0.123575,2024-01-26 16:02:34+00:00
772,us-east-1b,t3a.medium,3,0.0172,0.009066666666666667,2024-01-26 16:02:34+00:00
773,us-east-1a,m7gd.xlarge,4,0.0845,0.024875,2024-01-26 16:02:34+00:00
774,us-east-1c,r6in.4xlarge,8,0.5654,0.07505,2024-01-26 16:02:34+00:00
775,us-east-1b,m6gd.xlarge,4,0.0962,0.0278,2024-01-26 16:02:34+00:00
776,us-east-1d,m6gd.xlarge,4,0.092,0.02675,2024-01-26 16:02:34+00:00
777,us-east-1f,c5n.large,3,0.0542,0.0214,2024-01-26 16:02:34+00:00
778,us-east-1e,r4.16xlarge,15,1.8521,0.12814,2024-01-26 16:02:34+00:00
779,us-east-1b,g4ad.8xlarge,4,0.7491,0.191025,2024-01-26 16:02:33+00:00
780,us-east-1a,d3.4xlarge,4,0.8432,0.21455,2024-01-26 16:02:33+00:00
781,us-east-1b,m6a.8xlarge,8,0.6486,0.08545,2024-01-26 16:02:32+00:00
782,us-east-1a,m6a.8xlarge,8,0.668,0.08787500000000001,2024-01-26 16:02:32+00:00
783,us-east-1c,m7g.4xlarge,8,0.378,0.051625000000000004,2024-01-26 16:02:32+00:00
784,us-east-1d,c6g.xlarge,4,0.0704,0.02135,2024-01-26 16:02:32+00:00
785,us-east-1c,c5.9xlarge,8,0.6756,0.088825,2024-01-26 16:02:31+00:00
786,us-east-1b,r7iz.4xlarge,8,0.8211,0.10701250000000001,2024-01-26 16:02:31+00:00
787,us-east-1f,c6id.large,3,0.0432,0.017733333333333334,2024-01-26 16:02:31+00:00
788,us-east-1c,m5.4xlarge,8,0.3714,0.0508,2024-01-26 16:02:30+00:00
789,us-east-1d,c6gn.medium,2,0.0195,0.01225,2024-01-26 16:02:30+00:00
790,us-east-1b,m6a.12xlarge,8,0.9744,0.126175,2024-01-26 16:02:30+00:00
791,us-east-1c,r7i.4xlarge,8,0.2464,0.035175,2024-01-26 16:02:30+00:00
792,us-east-1c,m5.large,3,0.0403,0.01676666666666667,2024-01-26 16:02:29+00:00
793,us-east-1b,r6in.24xlarge,15,3.927,0.2664666666666667,2024-01-26 16:02:29+00:00
794,us-east-1b,m5.24xlarge,15,2.1006,0.14470666666666665,2024-01-26 16:02:29+00:00
795,us-east-1f,r7iz.8xlarge,8,1.4066,0.1802,2024-01-26 16:02:29+00:00
796,us-east-1c,m6a.16xlarge,15,1.4375,0.1005,2024-01-26 16:02:28+00:00
797,us-east-1d,c5n.9xlarge,8,0.8374,0.10905000000000001,2024-01-26 16:02:26+00:00
798,us-east-1b,r5a.8xlarge,8,0.7729,0.10098750000000001,2024-01-26 16:02:24+00:00
799,us-east-1c,x1e.32xlarge,8,9.0011,1.1295125,2024-01-26 16:02:22+00:00
800,us-east-1b,im4gn.2xlarge,4,0.2762,0.0728,2024-01-26 16:02:22+00:00
801,us-east-1a,i3en.3xlarge,4,0.5346,0.1374,2024-01-26 16:02:22+00:00
802,us-east-1c,t2.small,3,0.0103,0.0067666666666666665,2024-01-26 16:02:21+00:00
803,us-east-1f,m6i.2xlarge,4,0.1723,0.046825000000000006,2024-01-26 16:02:19+00:00
804,us-east-1f,c6in.large,3,0.0495,0.019833333333333335,2024-01-26 16:02:18+00:00
805,us-east-1c,c4.large,3,0.065,0.024999999999999998,2024-01-26 16:02:18+00:00
806,us-east-1d,m6id.12xlarge,8,1.1502,0.14814999999999998,2024-01-26 16:02:17+00:00
807,us-east-1a,c7g.2xlarge,4,0.1228,0.03445,2024-01-26 16:02:17+00:00
808,us-east-1f,m6g.4xlarge,8,0.3323,0.045912499999999995,2024-01-26 16:02:16+00:00
809,us-east-1a,r6i.24xlarge,15,2.6376,0.18050666666666665,2024-01-26 16:02:15+00:00
810,us-east-1a,r5d.12xlarge,8,2.0774,0.26405,2024-01-26 16:02:14+00:00
811,us-east-1f,c6a.xlarge,4,0.0729,0.021975,2024-01-26 16:02:14+00:00
812,us-east-1b,t2.large,3,0.0446,0.0182,2024-01-26 16:02:14+00:00
813,us-east-1d,c5n.18xlarge,15,1.7106,0.11870666666666667,2024-01-26 16:02:13+00:00
814,us-east-1c,c6g.medium,2,0.0165,0.010750000000000001,2024-01-26 16:02:13+00:00
815,us-east-1d,c7a.24xlarge,15,2.1429,0.14752666666666667,2024-01-26 16:02:12+00:00
816,us-east-1a,r5b.16xlarge,15,3.0279,0.20652666666666664,2024-01-26 16:02:11+00:00
817,us-east-1f,m7g.2xlarge,4,0.1594,0.0436,2024-01-26 16:02:11+00:00
818,us-east-1c,m5.xlarge,4,0.0809,0.023975,2024-01-26 16:02:11+00:00
819,us-east-1a,r4.xlarge,4,0.1445,0.039874999999999994,2024-01-26 16:02:11+00:00
820,us-east-1d,r4.xlarge,4,0.1302,0.0363,2024-01-26 16:02:11+00:00
821,us-east-1a,c7gn.2xlarge,4,0.1868,0.050449999999999995,2024-01-26 16:02:10+00:00
822,us-east-1f,c6i.32xlarge,15,2.1333,0.14688666666666667,2024-01-26 16:02:08+00:00
823,us-east-1b,c4.2xlarge,4,0.2142,0.057300000000000004,2024-01-26 16:02:08+00:00
824,us-east-1f,m7i-flex.8xlarge,8,0.6612,0.087025,2024-01-26 16:02:06+00:00
825,us-east-1c,r5dn.2xlarge,4,0.4513,0.116575,2024-01-26 16:02:06+00:00
826,us-east-1b,i4g.8xlarge,8,0.9196,0.119325,2024-01-26 16:02:06+00:00
827,us-east-1c,c4.4xlarge,8,0.3761,0.0513875,2024-01-26 16:02:05+00:00
828,us-east-1b,r7a.48xlarge,15,6.7703,0.45602,2024-01-26 15:48:10+00:00
829,us-east-1a,g5g.8xlarge,8,0.6249,0.0824875,2024-01-26 15:48:08+00:00
830,us-east-1d,g5.24xlarge,15,3.8802,0.2633466666666667,2024-01-26 15:48:08+00:00
831,us-east-1c,r5b.16xlarge,15,3.6366,0.24710666666666667,2024-01-26 15:48:07+00:00
832,us-east-1c,c6in.16xlarge,15,1.8303,0.12668666666666667,2024-01-26 15:48:04+00:00
833,us-east-1a,c6gd.8xlarge,8,0.5711,0.07576250000000001,2024-01-26 15:48:04+00:00
834,us-east-1b,i3en.12xlarge,8,2.1416,0.272075,2024-01-26 15:47:58+00:00
835,us-east-1c,r6a.48xlarge,15,4.4293,0.29995333333333335,2024-01-26 15:47:58+00:00
836,us-east-1c,m7i-flex.4xlarge,8,0.3605,0.049437499999999995,2024-01-26 15:47:58+00:00
