,AvailabilityZone,InstanceType,MaximumNetworkInterfaces,SpotPrice,PricePerInterface,Timestamp
618,US East,Standard_NV18ads_A10_v5 Spot,6,0.607,0.13116666666666665,2023-09-01T00:00:00Z
619,US East,E16-4s v4 Spot,1,0.19027,0.19027,2024-01-01T00:00:00Z
620,US East,E104is v5 Spot,1,0.7207,0.7207,2024-01-01T00:00:00Z
621,US East,Standard_E96_v5 Spot,8,1.141622,0.18270275,2024-01-01T00:00:00Z
622,US East,D8as v4 Spot,1,0.0752,0.0752,2023-09-01T00:00:00Z
623,US East,Standard_NV12ads_A10_v5 Spot,4,0.365,0.11125,2023-09-01T00:00:00Z
624,US East,E32ds v4 Spot,1,0.2304,0.2304,2024-01-01T00:00:00Z
625,US East,D32lds v5 Spot,1,0.384,0.384,2023-09-01T00:00:00Z
626,US East,E8-4ds v5 Spot,1,0.10299,0.10299,2024-01-01T00:00:00Z
627,US East,D16 v3 Spot,1,0.0768,0.0768,2024-01-01T00:00:00Z
628,US East,A6 Spot,1,0.462,0.462,2023-12-01T00:00:00Z
629,US East,H16mr Spot,1,0.2664,0.2664,2022-03-01T00:00:00Z
630,US East,F8als v6 Spot,1,0.2175,0.2175,2024-01-01T00:00:00Z
631,US East,Standard_D2pds_v5 Spot,2,0.018928,0.019464000000000002,2024-01-01T00:00:00Z
632,US East,Standard_NV36adms_A10_v5 Spot,8,1.544,0.233,2023-09-01T00:00:00Z
633,US East,Standard_D16d_v5 Spot,8,0.178924,0.062365500000000004,2024-01-01T00:00:00Z
634,US East,D32d v4 Spot,1,0.357848,0.357848,2024-01-01T00:00:00Z
635,US East,Standard_D8pds_v5 Spot,4,0.07592,0.03898,2024-01-01T00:00:00Z
636,US East,Standard_E64bs_v5 Spot,8,0.841379,0.145172375,2024-01-01T00:00:00Z
637,US East,E96iads v5 Spot,1,1.1333,1.1333,2023-11-01T00:00:00Z
638,US East,Standard_DC64as_v5 Spot,8,1.887872,0.275984,2024-01-01T00:00:00Z
639,US East,Standard_EC16as_cc_v5 Spot,8,0.226,0.06825,2023-09-01T00:00:00Z
640,US East,F2 Spot,1,0.031258,0.031258,2024-01-01T00:00:00Z
641,US East,E48s v3 Spot,1,0.570811,0.570811,2024-01-01T00:00:00Z
642,US East,Standard_DC48ads_cc_v5 Spot,8,1.17,0.18625,2023-09-01T00:00:00Z
643,US East,Standard_DC4ads_cc_v5 Spot,4,0.0515,0.032875,2023-09-01T00:00:00Z
644,US East,M128m Spot,1,3.5814,3.5814,2023-08-01T00:00:00Z
645,US East,E32-8s v3 Spot,1,0.2016,0.2016,2024-01-01T00:00:00Z
646,US East,Standard_DC16as_cc_v5 Spot,8,0.172,0.0615,2023-09-01T00:00:00Z
647,US East,E16 v4 Spot,1,0.19027,0.19027,2024-01-01T00:00:00Z
648,US East,E4d v4 Spot,1,0.0288,0.0288,2024-01-01T00:00:00Z
649,US East,Standard_D96_v5 Spot,8,0.984518,0.16306475,2024-01-01T00:00:00Z
650,US East,Standard_D32as_v5 Spot,8,0.2848,0.0756,2023-11-01T00:00:00Z
651,US East,DS4 v2 Spot,1,0.164102,0.164102,2024-01-01T00:00:00Z
652,US East,DS14 Spot,1,0.1542,0.1542,2023-09-01T00:00:00Z
653,US East,E32-16ds v4 Spot,1,0.411962,0.411962,2024-01-01T00:00:00Z
654,US East,M128 Spot,1,1.3338,1.3338,2023-08-01T00:00:00Z
655,US East,Standard_DC4as_v5 Spot,2,0.117992,0.068996,2024-01-01T00:00:00Z
656,US East,F64alds v6 Spot,1,1.1345,1.1345,2024-01-01T00:00:00Z
657,US East,Standard_D48pds_v5 Spot,8,0.455312,0.096914,2024-01-01T00:00:00Z
658,US East,E20ads v5 Spot,1,0.131,0.131,2022-11-01T00:00:00Z
659,US East,DS13 v2 Spot,1,0.171917,0.171917,2024-01-01T00:00:00Z
660,US East,D64s v3 Spot,1,0.3072,0.3072,2024-01-01T00:00:00Z
661,US East,D4d v4 Spot,1,0.0226,0.0226,2024-01-01T00:00:00Z
662,US East,E8-2s v3 Spot,1,0.095135,0.095135,2024-01-01T00:00:00Z
663,US East,E32-16as_v4 Spot,1,0.2016,0.2016,2022-07-01T00:00:00Z
664,US East,M32ms Spot,1,0.6146,0.6146,2023-08-01T00:00:00Z
665,US East,Standard_E32pds_v5 Spot,8,0.1843,0.0630375,2023-06-01T00:00:00Z
666,US East,E48as v5 Spot,1,0.2712,0.2712,2022-11-01T00:00:00Z
667,US East,Standard_E8bs_v5 Spot,4,0.105172,0.046293,2024-01-01T00:00:00Z
668,US East,standard_DC24s_v3 Spot,1,0.3408,0.3408,2023-09-01T00:00:00Z
669,US East,F72alds v6 Spot,1,2.10425,2.10425,2024-01-01T00:00:00Z
670,US East,NC24 Spot,1,0.36,0.36,2023-11-01T00:00:00Z
671,US East,Standard_E2bs_v5 Spot,2,0.0149,0.01745,2024-01-01T00:00:00Z
672,US East,Standard_EC96ads_cc_v5 Spot,1,1.572,1.572,2023-09-01T00:00:00Z
673,US East,A0 Spot,1,0.0126,0.0126,2023-12-01T00:00:00Z
674,US East,DS14-4 v2 Spot,1,0.188807,0.188807,2024-01-01T00:00:00Z
675,US East,Standard_M48s_1_v3 Spot,8,1.5575,0.23468750000000002,2023-11-01T00:00:00Z
676,US East,Standard_EC96as_cc_v5 Spot,8,1.356,0.20950000000000002,2023-09-01T00:00:00Z
677,US East,D16as_v6 Spot,1,0.34925,0.34925,2023-12-01T00:00:00Z
678,US East,NC12s v2 Spot,1,0.503087,0.503087,2023-07-01T00:00:00Z
679,US East,Standard_E16d_v5 Spot,8,0.205981,0.065747625,2024-01-01T00:00:00Z
680,US East,Standard_D32s_v5 Spot,8,0.1536,0.0592,2024-01-01T00:00:00Z
681,US East,E64ads_v6 Spot,1,1.7425,1.7425,2024-01-01T00:00:00Z
682,US East,B16s v2 Spot,1,0.18475,0.18475,2023-09-01T00:00:00Z
683,US East,NC8as T4 v3 Spot,1,0.119952,0.119952,2024-01-01T00:00:00Z
684,US East,DC2s v2 Spot,1,0.0192,0.0192,2022-03-01T00:00:00Z
685,US East,D64-32s v3 Spot,1,0.656346,0.656346,2024-01-01T00:00:00Z
686,US East,E48ds v4 Spot,1,0.617942,0.617942,2024-01-01T00:00:00Z
687,US East,E32-16ds v5 Spot,1,0.411962,0.411962,2024-01-01T00:00:00Z
688,US East,E32-8ds v5 Spot,1,0.411962,0.411962,2024-01-01T00:00:00Z
689,US East,Standard_DC64ads_cc_v5 Spot,8,0.824,0.143,2023-09-01T00:00:00Z
690,US East,E64-32ds v4 Spot,1,0.823923,0.823923,2024-01-01T00:00:00Z
691,US East,A2 v2 Spot,1,0.0091,0.0091,2024-01-01T00:00:00Z
692,US East,E8 v4 Spot,1,0.095135,0.095135,2024-01-01T00:00:00Z
693,US East,F48als v6 Spot,1,1.3055,1.3055,2024-01-01T00:00:00Z
694,US East,E4a v4 Spot,1,0.0436,0.0436,2023-09-01T00:00:00Z
695,US East,DS1 v2 Spot,1,0.0093,0.0093,2024-01-01T00:00:00Z
696,US East,M16ms Spot,1,0.42138,0.42138,2023-08-01T00:00:00Z
697,US East,Standard_D4as_v5 Spot,2,0.0356,0.0278,2023-11-01T00:00:00Z
698,US East,E96-48as_v4 Spot,1,0.6048,0.6048,2022-07-01T00:00:00Z
699,US East,E2s v4 Spot,1,0.0126,0.0126,2024-01-01T00:00:00Z
700,US East,B16ls v2 Spot,1,0.16575,0.16575,2023-09-01T00:00:00Z
701,US East,F48ams v6 Spot,1,1.11475,1.11475,2024-01-01T00:00:00Z
702,US East,E8ds v5 Spot,1,0.10299,0.10299,2024-01-01T00:00:00Z
703,US East,E8-4s v4 Spot,1,0.0504,0.0504,2024-01-01T00:00:00Z
704,US East,E4ds v5 Spot,1,0.0288,0.0288,2024-01-01T00:00:00Z
705,US East,NC24s v2 Spot,1,0.828,0.828,2023-04-01T00:00:00Z
706,US East,E16-8s v3 Spot,1,0.19027,0.19027,2024-01-01T00:00:00Z
707,US East,E16a v4 Spot,1,0.1744,0.1744,2023-09-01T00:00:00Z
708,US East,Standard_E96bds_v5 Spot,8,1.356331,0.209541375,2024-01-01T00:00:00Z
709,US East,D16ads_v6 Spot,1,0.1975,0.1975,2024-01-01T00:00:00Z
710,US East,Standard_FX12mds Spot,4,0.112046,0.0480115,2023-07-01T00:00:00Z
711,US East,Standard_D16ds_v5 Spot,8,0.178924,0.062365500000000004,2024-01-01T00:00:00Z
712,US East,D4as_v6 Spot,1,0.08725,0.08725,2023-12-01T00:00:00Z
713,US East,E64-32s v3 Spot,1,0.717114,0.717114,2024-01-01T00:00:00Z
714,US East,Standard_D16pds_v5 Spot,4,0.0723,0.038075,2023-06-01T00:00:00Z
715,US East,Standard_EC4ads_cc_v5 Spot,4,0.1115,0.047875,2023-09-01T00:00:00Z
716,US East,F48ams v6 Spot,1,1.66675,1.66675,2024-01-01T00:00:00Z
717,US East,E64-32s v3 Spot,1,0.3629,0.3629,2024-01-01T00:00:00Z
718,US East,E2s v5 Spot,1,0.0126,0.0126,2024-01-01T00:00:00Z
719,US East,A4 Spot,1,0.504,0.504,2023-12-01T00:00:00Z
720,US East,E8-4as_v4 Spot,1,0.0872,0.0872,2023-09-01T00:00:00Z
721,US East,D32ds v4 Spot,1,0.357848,0.357848,2024-01-01T00:00:00Z
722,US East,A7 Spot,1,0.924,0.924,2023-12-01T00:00:00Z
723,US East,HX176-144rs Spot,1,2.16,2.16,2023-09-01T00:00:00Z
724,US East,Standard_EC4ads_v5 Spot,2,0.17968,0.09984,2024-01-01T00:00:00Z
725,US East,F8s v2 Spot,1,0.0338,0.0338,2024-01-01T00:00:00Z
726,US East,B8ps v2 Spot,1,0.06725,0.06725,2023-09-01T00:00:00Z
727,US East,NV4as v4 Spot,1,0.0417,0.0417,2023-09-01T00:00:00Z
728,US East,standard_DC2ds_v3 Spot,1,0.0318,0.0318,2023-09-01T00:00:00Z
729,US East,Standard_D64pds_v5 Spot,8,0.2893,0.0761625,2023-06-01T00:00:00Z
730,US East,M16-4ms Spot,1,0.42138,0.42138,2023-08-01T00:00:00Z
731,US East,DS12 Spot,1,0.0386,0.0386,2023-09-01T00:00:00Z
732,US East,A8m v2 Spot,1,0.078552,0.078552,2024-01-01T00:00:00Z
733,US East,E64d v4 Spot,1,0.4608,0.4608,2024-01-01T00:00:00Z
734,US East,Standard_DC48ads_v5 Spot,8,3.21048,0.44131,2024-01-01T00:00:00Z
735,US East,E96as_v6 Spot,1,1.30075,1.30075,2024-01-01T00:00:00Z
736,US East,Standard_E32_v5 Spot,8,0.380541,0.08756762500000001,2024-01-01T00:00:00Z
737,US East,M192ids_v2 Spot,1,2.4864,2.4864,2023-08-01T00:00:00Z
738,US East,F32ams v6 Spot,1,1.11125,1.11125,2024-01-01T00:00:00Z
739,US East,E64as v4 Spot,1,0.4032,0.4032,2022-07-01T00:00:00Z
740,US East,Standard_D64as_v5 Spot,8,0.5696,0.1112,2023-11-01T00:00:00Z
741,US East,NC24 Spot,1,0.4336,0.4336,2023-12-01T00:00:00Z
742,US East,D64ds v4 Spot,1,0.715696,0.715696,2024-01-01T00:00:00Z
743,US East,Standard_D8ds_v5 Spot,4,0.089462,0.0423655,2024-01-01T00:00:00Z
744,US East,HC44-32rs Spot,1,0.3168,0.3168,2023-05-01T00:00:00Z
745,US East,E4-2ds v4 Spot,1,0.051495,0.051495,2024-01-01T00:00:00Z
746,US East,Standard_D4ads_v5 Spot,2,0.039,0.0295,2023-11-01T00:00:00Z
747,US East,Standard_D2ads_v5 Spot,2,0.0103,0.01515,2022-11-01T00:00:00Z
748,US East,E2ds v5 Spot,1,0.0144,0.0144,2024-01-01T00:00:00Z
749,US East,Standard_EC64ads_cc_v5 Spot,1,1.048,1.048,2023-09-01T00:00:00Z
750,US East,M192is_v2 Spot,1,1.5611,1.5611,2023-08-01T00:00:00Z
751,US East,E64d v4 Spot,1,0.823923,0.823923,2024-01-01T00:00:00Z
752,US East,D4als_v6 Spot,1,0.0365,0.0365,2024-01-01T00:00:00Z
753,US East,E64-16s v4 Spot,1,0.4032,0.4032,2024-01-01T00:00:00Z
754,US East,DS1 Spot,1,0.014,0.014,2023-10-01T00:00:00Z
755,US East,HB176-144rsv4 Spot,1,3.824,3.824,2023-09-01T00:00:00Z
756,US East,Standard_ND96amsr_A100_v4 Spot,8,5.2432,0.6954,2024-01-01T00:00:00Z
757,US East,D48s v4 Spot,1,0.2304,0.2304,2024-01-01T00:00:00Z
758,US East,E20ds v5 Spot,1,0.144,0.144,2024-01-01T00:00:00Z
759,US East,E4ads v5 Spot,1,0.0446,0.0446,2023-11-01T00:00:00Z
760,US East,M64 Spot,1,0.9613,0.9613,2023-08-01T00:00:00Z
761,US East,Standard_DC8ads_v5 Spot,4,0.535002,0.15375049999999998,2024-01-01T00:00:00Z
762,US East,E8d v4 Spot,1,0.10299,0.10299,2024-01-01T00:00:00Z
763,US East,Standard_DC48as_cc_v5 Spot,8,0.516,0.10450000000000001,2023-09-01T00:00:00Z
764,US East,B16pls v2 Spot,1,0.119,0.119,2023-09-01T00:00:00Z
765,US East,Standard_E2d_v5 Spot,2,0.0144,0.0172,2024-01-01T00:00:00Z
766,US East,HB120-32rs_v3 Spot,1,0.36,0.36,2023-07-01T00:00:00Z
767,US East,D4as v4 Spot,1,0.0192,0.0192,2022-07-01T00:00:00Z
768,US East,D8lds v5 Spot,1,0.096,0.096,2023-09-01T00:00:00Z
769,US East,F4s v2 Spot,1,0.035567,0.035567,2024-01-01T00:00:00Z
770,US East,E16-8s v3 Spot,1,0.1008,0.1008,2024-01-01T00:00:00Z
771,US East,Standard_E20_v5 Spot,8,0.237838,0.06972975000000001,2024-01-01T00:00:00Z
772,US East,F4s v2 Spot,1,0.0169,0.0169,2024-01-01T00:00:00Z
773,US East,E4ads_v6 Spot,1,0.063,0.063,2024-01-01T00:00:00Z
774,US East,Standard_D48ps_v5 Spot,8,0.421824,0.092728,2024-01-01T00:00:00Z
775,US East,DS11 v2 Spot,1,0.023569,0.023569,2024-01-01T00:00:00Z
776,US East,M128ms_v2 Spot,1,3.2157,3.2157,2023-08-01T00:00:00Z
777,US East,A7 Spot,1,0.5561,0.5561,2024-01-01T00:00:00Z
778,US East,Standard_EC8as_v5 Spot,4,0.56252,0.16063,2024-01-01T00:00:00Z
779,US East,Standard_D32_v5 Spot,8,0.1536,0.0592,2024-01-01T00:00:00Z
780,US East,E64s v5 Spot,1,0.761082,0.761082,2024-01-01T00:00:00Z
781,US East,NV12s v3 Spot,1,0.114,0.114,2023-08-01T00:00:00Z
782,US East,E64is v3 Spot,1,0.717114,0.717114,2024-01-01T00:00:00Z
783,US East,Standard_DC48as_cc_v5 Spot,8,1.068,0.17350000000000002,2023-09-01T00:00:00Z
784,US East,E20s v5 Spot,1,0.126,0.126,2024-01-01T00:00:00Z
785,US East,D48ads_v6 Spot,1,0.59275,0.59275,2024-01-01T00:00:00Z
786,US East,D3 Spot,1,0.0308,0.0308,2023-09-01T00:00:00Z
787,US East,M416is v2 Spot,1,6.8716,6.8716,2023-08-01T00:00:00Z
788,US East,Standard_L48s_v3 Spot,8,0.4176,0.0922,2023-11-01T00:00:00Z
789,US East,Standard_L64s_v3 Spot,8,0.5568,0.1096,2023-11-01T00:00:00Z
790,US East,F16s Spot,1,0.24941,0.24941,2024-01-01T00:00:00Z
791,US East,Standard_D48pds_v5 Spot,8,0.217,0.067125,2023-06-01T00:00:00Z
792,US East,E8s v3 Spot,1,0.095135,0.095135,2024-01-01T00:00:00Z
793,US East,E4s v3 Spot,1,0.0252,0.0252,2024-01-01T00:00:00Z
794,US East,E8ds v5 Spot,1,0.0576,0.0576,2024-01-01T00:00:00Z
795,US East,M32-8ms Spot,1,0.6146,0.6146,2023-08-01T00:00:00Z
796,US East,E64-16as v5 Spot,1,0.656,0.656,2023-11-01T00:00:00Z
797,US East,E16-4as_v4 Spot,1,0.1008,0.1008,2022-07-01T00:00:00Z
798,US East,B2pts v2 Spot,1,0.0044,0.0044,2023-09-01T00:00:00Z
799,US East,E32-8ds v4 Spot,1,0.411962,0.411962,2024-01-01T00:00:00Z
800,US East,NC6 Spot,1,0.09,0.09,2023-11-01T00:00:00Z
801,US East,D48 v3 Spot,1,0.2304,0.2304,2024-01-01T00:00:00Z
802,US East,E4as v4 Spot,1,0.0252,0.0252,2022-07-01T00:00:00Z
803,US East,E4d v4 Spot,1,0.051495,0.051495,2024-01-01T00:00:00Z
804,US East,D2ads_v6 Spot,1,0.0247,0.0247,2024-01-01T00:00:00Z
805,US East,Standard_HB120-16rs_v2 Spot,8,0.36,0.08499999999999999,2023-07-01T00:00:00Z
806,US East,D8d v4 Spot,1,0.0452,0.0452,2024-01-01T00:00:00Z
807,US East,NC12s v3 Spot,1,1.683,1.683,2024-01-01T00:00:00Z
808,US East,F1 Spot,1,0.006332,0.006332,2024-01-01T00:00:00Z
809,US East,Standard_E8_v5 Spot,4,0.095135,0.043783749999999996,2024-01-01T00:00:00Z
810,US East,NC8as T4 v3 Spot,1,0.0752,0.0752,2023-10-01T00:00:00Z
811,US East,E64-16as v5 Spot,1,0.3616,0.3616,2022-11-01T00:00:00Z
812,US East,Standard_EC8ads_cc_v5 Spot,1,0.223,0.223,2023-09-01T00:00:00Z
813,US East,Standard_DC16ads_cc_v5 Spot,8,0.39,0.08875,2023-09-01T00:00:00Z
814,US East,E8-4s v3 Spot,1,0.0504,0.0504,2024-01-01T00:00:00Z
815,US East,F16alds v6 Spot,1,0.2835,0.2835,2024-01-01T00:00:00Z
816,US East,Standard_EC16ads_v5 Spot,4,1.223824,0.325956,2024-01-01T00:00:00Z
817,US East,Standard_DC8as_cc_v5 Spot,8,0.178,0.06225,2023-09-01T00:00:00Z
818,US East,D32ads_v6 Spot,1,0.39525,0.39525,2024-01-01T00:00:00Z
819,US East,F48alds v6 Spot,1,1.40275,1.40275,2024-01-01T00:00:00Z
820,US East,A2 Spot,1,0.0931,0.0931,2023-12-01T00:00:00Z
821,US East,Standard_D32_v5 Spot,8,0.328173,0.081021625,2024-01-01T00:00:00Z
822,US East,D8alds_v6 Spot,1,0.1745,0.1745,2023-12-01T00:00:00Z
823,US East,Standard_DC64as_v5 Spot,8,3.907456,0.528432,2024-01-01T00:00:00Z
824,US East,D8als_v6 Spot,1,0.165,0.165,2024-01-01T00:00:00Z
825,US East,Standard_E8pds_v5 Spot,4,0.086216,0.041554,2024-01-01T00:00:00Z
826,US East,D32a v4 Spot,1,0.3008,0.3008,2023-09-01T00:00:00Z
827,US East,E16-8s v4 Spot,1,0.1008,0.1008,2024-01-01T00:00:00Z
828,US East,Standard_E112ibds_v5 Spot,8,1.684395,0.250549375,2024-01-01T00:00:00Z
829,US East,E4s v4 Spot,1,0.0252,0.0252,2024-01-01T00:00:00Z
830,US East,Standard_D8as_v5 Spot,4,0.0712,0.0378,2023-11-01T00:00:00Z
831,US East,ND12s Spot,1,0.414,0.414,2023-02-01T00:00:00Z
832,US East,D96as_v6 Spot,1,2.09525,2.09525,2023-12-01T00:00:00Z
833,US East,D48lds v5 Spot,1,1.128,1.128,2023-09-01T00:00:00Z
834,US East,DS14 Spot,1,0.2111,0.2111,2023-10-01T00:00:00Z
835,US East,Standard_D8_v5 Spot,4,0.082043,0.04051075,2024-01-01T00:00:00Z
836,US East,E64a v4 Spot,1,0.4032,0.4032,2022-07-01T00:00:00Z
837,US East,D4 Spot,1,0.112,0.112,2023-10-01T00:00:00Z
838,US East,F1ams v6 Spot,1,0.023225,0.023225,2024-01-01T00:00:00Z
839,US East,E16ds v4 Spot,1,0.205981,0.205981,2024-01-01T00:00:00Z
840,US East,M208-104ms_v2 Spot,1,5.4188,5.4188,2023-12-01T00:00:00Z
841,US East,DS12 Spot,1,0.0528,0.0528,2023-10-01T00:00:00Z
842,US East,A4 Spot,1,0.195747,0.195747,2024-01-01T00:00:00Z
843,US East,DC4s v2 Spot,1,0.0568,0.0568,2023-09-01T00:00:00Z
844,US East,M192ims_v2 Spot,1,3.1643,3.1643,2023-08-01T00:00:00Z
845,US East,D32-8s v3 Spot,1,0.1536,0.1536,2024-01-01T00:00:00Z
846,US East,Standard_NV12ads_A10_v5 Spot,4,0.227,0.07675,2023-09-01T00:00:00Z
847,US East,B4pls v2 Spot,1,0.03425,0.03425,2023-09-01T00:00:00Z
848,US East,Standard_M176ds_3_v3 Spot,8,4.75,0.63375,2023-11-01T00:00:00Z
849,US East,D8s v3 Spot,1,0.0384,0.0384,2024-01-01T00:00:00Z
850,US East,Standard_D2pds_v5 Spot,2,0.00904,0.01452,2023-06-01T00:00:00Z
851,US East,E64as v5 Spot,1,0.3616,0.3616,2022-11-01T00:00:00Z
852,US East,B32als v2 Spot,1,0.26625,0.26625,2023-09-01T00:00:00Z
853,US East,D4lds v5 Spot,1,0.048,0.048,2023-09-01T00:00:00Z
854,US East,M32s Spot,1,0.3335,0.3335,2023-08-01T00:00:00Z
855,US East,Standard_E16bds_v5 Spot,8,0.1336,0.0567,2024-01-01T00:00:00Z
856,US East,E96-24as_v4 Spot,1,0.6048,0.6048,2022-07-01T00:00:00Z
857,US East,D4ds v4 Spot,1,0.0226,0.0226,2024-01-01T00:00:00Z
858,US East,Standard_D48ps_v5 Spot,8,0.1848,0.0631,2023-06-01T00:00:00Z
859,US East,D2lds v5 Spot,1,0.024,0.024,2023-09-01T00:00:00Z
860,US East,D16ds v4 Spot,1,0.178924,0.178924,2024-01-01T00:00:00Z
861,US East,E2ads_v6 Spot,1,0.0545,0.0545,2024-01-01T00:00:00Z
862,US East,E64-16as_v4 Spot,1,0.4032,0.4032,2022-07-01T00:00:00Z
863,US East,Standard_E64bds_v5 Spot,8,0.5344,0.1068,2024-01-01T00:00:00Z
864,US East,Standard_E8bds_v5 Spot,4,0.113028,0.048257,2024-01-01T00:00:00Z
865,US East,D2as_v6 Spot,1,0.04375,0.04375,2023-12-01T00:00:00Z
866,US East,HX176-24rs Spot,1,4.184,4.184,2023-09-01T00:00:00Z
867,US East,A3 Spot,1,0.252,0.252,2023-12-01T00:00:00Z
868,US East,Standard_EC4ads_v5 Spot,2,0.305956,0.162978,2024-01-01T00:00:00Z
869,US East,E4s v5 Spot,1,0.047568,0.047568,2024-01-01T00:00:00Z
870,US East,E2s v3 Spot,1,0.023784,0.023784,2024-01-01T00:00:00Z
871,US East,NC6s v2 Spot,1,0.251544,0.251544,2023-07-01T00:00:00Z
872,US East,NC6 Spot,1,0.1084,0.1084,2023-12-01T00:00:00Z
873,US East,E96-24as v5 Spot,1,0.984,0.984,2023-11-01T00:00:00Z
874,US East,F72als v6 Spot,1,1.9585,1.9585,2024-01-01T00:00:00Z
875,US East,E32as v4 Spot,1,0.3488,0.3488,2023-09-01T00:00:00Z
876,US East,D4lds v5 Spot,1,0.094,0.094,2023-09-01T00:00:00Z
877,US East,Standard_M24ds_v3 Spot,8,0.815,0.141875,2023-11-01T00:00:00Z
878,US East,Standard_E8ps_v5 Spot,4,0.0403,0.030075,2023-06-01T00:00:00Z
879,US East,B2s v2 Spot,1,0.0231,0.0231,2023-09-01T00:00:00Z
880,US East,NV32as v4 Spot,1,0.3336,0.3336,2023-09-01T00:00:00Z
881,US East,D11 Spot,1,0.0193,0.0193,2023-09-01T00:00:00Z
882,US East,A5 Spot,1,0.231,0.231,2023-12-01T00:00:00Z
883,US East,E16-4ads v5 Spot,1,0.1784,0.1784,2023-11-01T00:00:00Z
884,US East,Standard_D64ads_v5 Spot,8,0.3296,0.0812,2022-11-01T00:00:00Z
885,US East,E4s v3 Spot,1,0.047568,0.047568,2024-01-01T00:00:00Z
886,US East,DS3 Spot,1,0.056,0.056,2023-10-01T00:00:00Z
887,US East,Standard_D48d_v5 Spot,8,0.536772,0.10709650000000001,2024-01-01T00:00:00Z
888,US East,E96ads v5 Spot,1,1.0704,1.0704,2023-11-01T00:00:00Z
889,US East,Standard_DC4as_cc_v5 Spot,4,0.043,0.03075,2023-09-01T00:00:00Z
890,US East,H16mr Spot,1,0.741235,0.741235,2023-07-01T00:00:00Z
891,US East,D2 v4 Spot,1,0.020511,0.020511,2024-01-01T00:00:00Z
892,US East,B2ats v2 Spot,1,0.00235,0.00235,2023-09-01T00:00:00Z
893,US East,E64i v3 Spot,1,0.3629,0.3629,2024-01-01T00:00:00Z
894,US East,L88is v2 Spot,1,1.0912,1.0912,2024-01-01T00:00:00Z
895,US East,Standard_NV36ads_A10_v5 Spot,8,1.214,0.19175,2023-09-01T00:00:00Z
896,US East,NC24s v2 Spot,1,1.006175,1.006175,2023-07-01T00:00:00Z
897,US East,Standard_D2as_v5 Spot,2,0.0086,0.0143,2022-11-01T00:00:00Z
898,US East,DS11-1 v2 Spot,1,0.023569,0.023569,2024-01-01T00:00:00Z
899,US East,D96als_v6 Spot,1,0.876,0.876,2024-01-01T00:00:00Z
900,US East,F8s v2 Spot,1,0.071024,0.071024,2024-01-01T00:00:00Z
901,US East,D8ls v5 Spot,1,0.177,0.177,2023-09-01T00:00:00Z
902,US East,Standard_D32pls_v5 Spot,8,0.1088,0.0536,2023-06-01T00:00:00Z
903,US East,F16als v6 Spot,1,0.43525,0.43525,2024-01-01T00:00:00Z
904,US East,F1alds v6 Spot,1,0.017725,0.017725,2024-01-01T00:00:00Z
905,US East,M32ms Spot,1,0.84276,0.84276,2023-08-01T00:00:00Z
906,US East,E48ds v4 Spot,1,0.3456,0.3456,2024-01-01T00:00:00Z
907,US East,F8alds v6 Spot,1,0.14175,0.14175,2024-01-01T00:00:00Z
908,US East,Standard_L16as_v3 Spot,8,0.1984,0.0648,2024-01-01T00:00:00Z
909,US East,D32d v4 Spot,1,0.1808,0.1808,2024-01-01T00:00:00Z
910,US East,D64as_v6 Spot,1,0.66075,0.66075,2023-12-01T00:00:00Z
911,US East,Standard_L8as_v3 Spot,4,0.0992,0.0448,2024-01-01T00:00:00Z
912,US East,Standard_NV36ads_A10_v5 Spot,8,0.8,0.14,2023-09-01T00:00:00Z
913,US East,E16ads_v6 Spot,1,0.4355,0.4355,2024-01-01T00:00:00Z
914,US East,F64amds v6 Spot,1,1.72325,1.72325,2024-01-01T00:00:00Z
915,US East,D96a v4 Spot,1,0.9024,0.9024,2023-09-01T00:00:00Z
916,US East,Standard_D96ds_v5 Spot,8,1.073544,0.17419300000000001,2024-01-01T00:00:00Z
917,US East,E8s v5 Spot,1,0.095135,0.095135,2024-01-01T00:00:00Z
918,US East,E20 v3 Spot,1,0.126,0.126,2024-01-01T00:00:00Z
919,US East,E8ads_v6 Spot,1,0.21775,0.21775,2024-01-01T00:00:00Z
920,US East,D32 v3 Spot,1,0.1536,0.1536,2024-01-01T00:00:00Z
921,US East,E20a v4 Spot,1,0.126,0.126,2022-07-01T00:00:00Z
922,US East,E8-2s v4 Spot,1,0.0504,0.0504,2024-01-01T00:00:00Z
923,US East,E4 v3 Spot,1,0.047568,0.047568,2024-01-01T00:00:00Z
924,US East,M416ms v2 Spot,1,11.829,11.829,2023-08-01T00:00:00Z
925,US East,M416-208ms_v2 Spot,1,9.915,9.915,2023-08-01T00:00:00Z
926,US East,D8d v4 Spot,1,0.089462,0.089462,2024-01-01T00:00:00Z
927,US East,M208-52s_v2 Spot,1,3.1878,3.1878,2023-12-01T00:00:00Z
928,US East,B8als v2 Spot,1,0.07575,0.07575,2023-09-01T00:00:00Z
929,US East,E64-32s v4 Spot,1,0.4032,0.4032,2024-01-01T00:00:00Z
930,US East,ND96isrH100v5 Spot,1,88.488,88.488,2023-12-01T00:00:00Z
931,US East,Standard_DC64ads_v5 Spot,8,2.260726,0.32259075,2024-01-01T00:00:00Z
932,US East,DS4 v2 Spot,1,0.074529,0.074529,2024-01-01T00:00:00Z
933,US East,E16s v3 Spot,1,0.19027,0.19027,2024-01-01T00:00:00Z
